customer_id,customer_name,email,country,sales
885,Gerald Thompson,wadejoshua@example.org,Belarus,2803.04
886,Stephanie Phillips,hbecker@example.org,Sierra Leone,1773.62
887,Christine Miller,traviscrawford@example.org,Chad,3864.13
888,James Mendoza,fgardner@example.net,Guernsey,348.6
889,Kelly Becker,thomastownsend@example.org,Kenya,1102.45
890,Robert Cochran,courtney89@example.com,British Indian Ocean Territory (Chagos Archipelago),4089.52
891,Melissa Walters,rosetracy@example.org,Colombia,294.65
892,Melissa Bell,jasonmartinez@example.com,Poland,4197.08
893,Jessica Anderson,stephanie49@example.net,Bouvet Island (Bouvetoya),1902.08
894,Carolyn Parker,troy34@example.org,Bosnia and Herzegovina,3732.38
895,Tracey Perez,matthewchavez@example.com,Saudi Arabia,1557.73
896,Jonathan Pena,rosarioelizabeth@example.org,Libyan Arab Jamahiriya,4767.47
897,James Young,tthompson@example.com,Brazil,3717.76
898,Daniel Curtis,cbryan@example.net,Turks and Caicos Islands,267.48
899,Karen Lewis,brittanygarcia@example.org,Qatar,2025.17
900,Nicholas Harris,thomasallison@example.org,Burkina Faso,1856.49
901,Teresa Ross,johnnyhaley@example.org,United Kingdom,3274.82
902,Judith Alvarado,schroederandrew@example.com,Benin,3426.84
903,Lauren Knapp,lauren58@example.com,Austria,2443.04
904,Kyle Robles,desiree41@example.org,Malta,3462.68
905,Deborah Stein,valerie15@example.com,Nicaragua,289.36
906,Roger Bailey,mccormicksue@example.net,Senegal,4044.52
907,Julia Brown DVM,vpace@example.net,Palau,205.64
908,Bryan Wright,scott50@example.net,Iran,2457.19
909,Kara Salazar,dromero@example.net,Mauritania,361.41
910,Michael Miller,reillybrandon@example.org,Malawi,865.45
911,Sergio Powell,tracy91@example.org,Nepal,3272.33
912,Matthew Wilson,shernandez@example.com,Saint Vincent and the Grenadines,2625.27
913,Edward Henderson,james73@example.net,Norway,4263.2
914,Monica Morris,ashleyharper@example.org,Norway,1779.78
915,Diane Wheeler,andersondalton@example.org,Singapore,1852.43
916,Mr. Mark Swanson,lori42@example.org,Gambia,3516.07
917,John Kennedy,randybrooks@example.net,Saudi Arabia,1546.6
918,Ronnie Bender,jeffery18@example.net,Belarus,1773.23
919,Mrs. Courtney Mcgee,mschneider@example.org,Cayman Islands,2758.9
920,Jennifer Love,riley56@example.net,Sri Lanka,424.21
921,Natasha Rowland,laura12@example.com,Mauritania,3490.04
922,Nicole Sutton,catherineholmes@example.org,Congo,3846.14
923,Brandon Russo,lisa25@example.com,Austria,1059.68
924,Jake Nicholson,thorntonstephanie@example.net,United States Minor Outlying Islands,1845.19
925,Diane Baker,morganbradley@example.com,Uzbekistan,1067.58
926,Taylor Allen,denise67@example.net,Samoa,3698.96
927,Deborah Alexander,reevespeter@example.org,Dominica,4889.41
928,Kari Schmidt,mark84@example.org,Ecuador,1657.34
929,Andrew Moore,luispatton@example.net,Ghana,2929.16
930,Edwin Sellers,eileenberg@example.org,Bangladesh,2536.34
931,Carolyn Dunn,acarr@example.net,American Samoa,4836.51
932,Carol Ferguson,adrianapatel@example.net,Congo,2881.87
933,James Moore,russellkimberly@example.org,Monaco,2061.47
934,Rhonda Gonzalez,htorres@example.org,Oman,3931.58
935,Dustin Diaz,uburns@example.net,Poland,2249.19
936,Tina Sanford,hannah70@example.org,South Africa,109.65
937,Misty Roberson,shelleycole@example.com,Sao Tome and Principe,4190.85
938,Robert King,melissa31@example.org,United States Minor Outlying Islands,4400.59
939,Timothy Brady,carolyn37@example.net,Ethiopia,1138.92
940,Jonathan Hernandez,michelepope@example.org,Christmas Island,3494.8
941,Benjamin Smith,amyjames@example.net,Nepal,4615.62
942,Philip Young,matthewromero@example.org,Lao People's Democratic Republic,3868.55
943,Kristie Davidson,millerstephanie@example.org,Martinique,1659.52
944,Christina Robertson,amanda81@example.net,Afghanistan,920.64
945,Tina Cooper,krogers@example.net,Mayotte,3172.29
946,Monica Estes,harperamy@example.com,Tonga,3179.54
947,Shane Simpson,ffrazier@example.com,Libyan Arab Jamahiriya,821.61
948,Karen Herman,ffitzgerald@example.com,Cocos (Keeling) Islands,1742.0
949,Christopher Williams,jessicanelson@example.org,Gambia,1946.18
950,Michelle Clark,todd58@example.com,Luxembourg,2657.37
951,Robert Owen,josephhawkins@example.net,Sweden,4499.54
952,Jason Brown,michelle39@example.net,Mozambique,1014.58
953,Shawn Turner,angelfrey@example.net,Belize,1305.82
954,Paul Gonzales,perrysteven@example.com,Christmas Island,3207.31
955,Joel Bernard,sthompson@example.net,Kuwait,193.15
956,Dr. Christopher Mccullough,linda59@example.net,Lebanon,2734.99
957,Tina Medina,tmiller@example.com,Grenada,1547.67
958,Kristen Matthews,kingmichael@example.net,Djibouti,904.38
959,David Waters,icox@example.com,Equatorial Guinea,1939.46
960,Lisa Greene,qmurphy@example.org,Saint Barthelemy,4805.56
961,Jack Ellison,andersonkelly@example.org,Afghanistan,3348.88
962,Jason Miller,derekhenderson@example.org,Norway,3981.2
963,Troy Simmons,gina80@example.org,Brazil,2146.44
964,Stephanie Ruiz,christinavaldez@example.org,Kenya,217.66
965,Kevin Salas,nprice@example.net,French Southern Territories,1500.62
966,Michael Blanchard,rogermaxwell@example.net,Niue,992.35
967,Nicole Miller,jeffrey27@example.net,Cote d'Ivoire,1867.13
968,Jerry Davis,kelly28@example.net,Slovenia,670.28
969,Kelly Munoz,jonesdonna@example.net,Argentina,2308.62
970,Robin Donovan,crystalaguilar@example.org,Nauru,4676.08
971,Brian Frazier,evansmatthew@example.net,United States Virgin Islands,2816.8
972,Sean Herring,nicolelane@example.com,Saint Helena,1895.13
973,Tami House,ubanks@example.org,Malta,1980.16
974,Charles Bowers,perezjorge@example.com,Uganda,3197.71
975,Vincent Bailey,paulhuynh@example.org,Ireland,4463.13
976,Gina Schmidt,tiffanywilcox@example.com,Mauritania,286.75
977,Stacey Sullivan,mthompson@example.net,Bulgaria,3580.29
978,Timothy Trujillo,victoriaortega@example.net,Argentina,4240.21
979,Cody Jones,kimberlychoi@example.org,Zambia,2474.99
980,Heather Howard,lmiller@example.com,Macao,3780.33
981,Erika Melendez,yangjohn@example.org,Isle of Man,4211.32
982,Jennifer Nelson,sean38@example.com,Saint Vincent and the Grenadines,3105.44
983,Jonathan Jones,daryl39@example.org,French Polynesia,1958.32
984,Heather Riley,lewiselizabeth@example.org,Greenland,963.16
985,Brandon Torres,ricerichard@example.com,Armenia,4235.42
986,Elizabeth Campbell,barbara10@example.org,Puerto Rico,1653.31
987,John Hernandez,brentblack@example.org,Antarctica (the territory South of 60 deg S),3893.25
988,Joseph Wagner,catherinemitchell@example.net,Togo,2350.84
989,Stacy Oliver,jennifer96@example.com,Malta,2649.83
990,Katie Jones,torrescynthia@example.org,Vanuatu,1582.44
991,Amanda Zimmerman,boydkaylee@example.net,Puerto Rico,334.49
992,Latoya Johnson,wruiz@example.com,Barbados,4573.03
993,Zachary Taylor,rojasmonique@example.net,American Samoa,4552.91
994,Brian Garza,sanchezdiana@example.org,Canada,4594.67
995,Corey Roberts,abigail47@example.net,Malaysia,2507.49
996,Richard Martinez,leslie43@example.com,Portugal,4577.14
997,Kelly Lynch,wmcgee@example.com,New Zealand,3978.6
998,Paul Lopez,mathisaaron@example.org,Tonga,1358.45
999,Gregory Mclaughlin,castroblake@example.com,Lithuania,4595.27
1000,Nathan Leonard,bryanfarmer@example.org,Kazakhstan,2933.91
